,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
5430,0.435,-0.28,0.708,15.198,66.223,124.634,4,0
5431,0.32,-0.711,0.722,58.96,60.12,96.558,4,0
5432,0.258,-0.751,0.724,157.41,49.927,60.974,4,0
5433,0.166,-0.454,0.756,222.839,52.429,43.579,4,0
5434,0.126,-0.225,0.781,209.351,64.575,40.283,4,0
5435,0.106,-0.088,0.807,171.265,70.435,40.1,4,0
5436,0.058,-0.058,0.877,116.943,77.759,29.602,4,0
5437,-0.0,-0.112,0.913,102.6,86.548,12.573,4,0
5438,-0.059,-0.208,1.002,138.916,97.717,-5.188,4,0
5439,-0.113,-0.158,1.03,177.124,104.187,-13.0,4,0
5440,-0.166,-0.04,1.051,225.037,109.619,-19.653,4,0
5441,-0.198,0.226,1.088,235.474,115.906,-22.644,4,0
5442,-0.244,0.291,1.124,218.872,111.755,-21.118,4,0
5443,-0.275,0.352,1.144,182.434,105.225,-16.235,4,0
5444,-0.28,0.384,1.142,147.278,96.375,-4.639,4,0
5445,-0.276,0.412,1.142,83.923,70.984,38.025,4,1
5446,-0.234,0.376,1.115,3.601,43.701,78.918,4,0
5447,-0.192,0.318,1.105,-94.299,23.132,97.168,4,0
5448,-0.166,0.232,1.096,-159.79,12.939,97.351,4,0
5449,-0.104,0.008,1.091,-236.511,2.869,85.815,4,0
5450,-0.08,-0.109,1.109,-269.165,-4.272,64.697,4,0
5451,-0.052,-0.346,1.174,-255.005,-8.667,37.354,4,0
5452,-0.077,-0.421,1.226,-209.717,-17.517,11.658,4,0
5453,-0.124,-0.45,1.282,-182.617,-30.396,-7.935,4,0
5454,-0.222,-0.427,1.36,-159.363,-55.359,-33.508,4,0
5455,-0.25,-0.39,1.365,-160.828,-78.308,-48.584,4,0
5456,-0.175,-0.329,1.3,-178.772,-95.642,-58.838,4,0
5457,-0.115,-0.375,1.238,-182.434,-101.563,-66.528,4,0
5458,-0.052,-0.44,1.185,-160.767,-101.257,-76.965,4,0
5459,0.05,-0.443,1.117,-125.427,-94.055,-84.961,4,0
5460,0.086,-0.388,1.08,-102.173,-87.708,-88.684,4,0
5461,0.22,-0.285,1.011,-100.525,-83.069,-88.013,4,0
5462,0.255,-0.259,0.996,-106.506,-78.43,-85.51,4,0
5463,0.296,-0.243,0.979,-116.821,-71.716,-80.811,4,0
5464,0.347,-0.292,0.964,-123.047,-65.735,-78.552,4,0
5465,0.346,-0.324,0.949,-116.943,-69.336,-84.717,4,0
5466,0.378,-0.361,0.93,-102.966,-77.881,-88.501,4,0
5467,0.377,-0.379,0.891,-78.125,-87.158,-90.027,4,0
5468,0.416,-0.349,0.852,-71.045,-91.797,-82.031,4,0
5469,0.4,-0.383,0.826,-80.322,-93.628,-80.444,4,0
5470,0.436,-0.438,0.783,-84.351,-100.952,-87.036,4,0
5471,0.479,-0.468,0.75,-84.473,-103.76,-89.539,4,0
5472,0.583,-0.447,0.639,-86.06,-105.225,-90.942,4,0
5473,0.635,-0.452,0.581,-88.196,-102.295,-94.299,4,0
5474,0.697,-0.471,0.473,-80.933,-97.9,-96.985,4,0
5475,0.709,-0.447,0.424,-76.477,-92.957,-101.807,4,0
5476,0.752,-0.365,0.376,-79.59,-89.417,-106.873,4,0
5477,0.787,-0.251,0.348,-88.013,-82.642,-110.352,4,0
5478,0.805,-0.239,0.338,-90.881,-78.979,-104.919,4,0
5479,0.861,-0.22,0.306,-89.417,-80.078,-100.647,4,0
5480,0.885,-0.208,0.271,-84.106,-83.252,-98.267,4,0
5481,0.925,-0.177,0.222,-75.073,-85.449,-95.642,4,0
5482,0.987,-0.117,0.147,-63.232,-81.726,-94.482,4,0
5483,1.011,-0.093,0.138,-51.88,-71.533,-92.285,4,0
5484,1.019,-0.021,0.12,-41.992,-62.622,-91.614,4,0
5485,1.024,-0.004,0.117,-32.104,-56.885,-88.623,4,0
5486,1.024,0.042,0.11,-18.616,-49.927,-78.613,4,0
5487,1.006,0.098,0.079,-12.207,-48.95,-67.871,4,0
5488,1.021,0.126,0.061,-18.311,-48.706,-57.739,4,0
5489,1.022,0.138,0.051,-27.039,-47.913,-52.368,4,0
5490,1.034,0.095,0.06,-36.438,-45.471,-48.401,4,0
5491,1.048,0.079,0.056,-39.795,-39.124,-46.387,4,0
5492,1.042,0.105,0.029,-43.823,-33.936,-46.387,4,0
5493,1.039,0.113,0.016,-50.11,-27.832,-43.396,4,0
5494,1.01,0.119,0.003,-56.213,-25.513,-42.908,4,0
5495,0.984,0.057,0.006,-61.279,-19.958,-44.25,4,0
5496,1.027,0.03,0.027,-53.467,-11.047,-41.443,4,0
5497,1.046,0.027,0.06,-37.72,-2.625,-29.114,4,0
5498,1.055,0.044,0.075,-30.396,1.343,-21.851,4,0
5499,1.065,0.038,0.105,-22.583,4.944,-12.39,4,0
5500,0.482,-1.859,-0.349,-504.639,76.172,230.286,4,0
5501,0.454,-2.443,-0.117,-126.16,12.207,122.803,4,0
5502,0.476,-2.26,-0.105,270.813,-60.486,3.906,4,0
5503,0.643,-1.743,-0.26,514.771,-84.9,-91.614,4,0
5504,0.77,-1.141,-0.271,567.017,-81.543,-132.874,4,0
5505,0.855,-0.344,-0.256,564.575,-76.172,-160.217,4,0
5506,0.909,0.016,-0.137,482.178,-62.683,-133.24,4,0
5507,1.104,0.27,0.093,372.009,-42.236,-68.298,4,0
5508,1.183,0.278,0.182,261.902,-15.259,-7.568,4,0
5509,1.244,0.233,0.274,197.754,5.615,18.25,4,0
5510,1.267,0.002,0.378,130.005,33.264,34.424,4,0
5511,1.265,-0.088,0.386,107.056,52.49,35.217,4,0
5512,1.293,-0.188,0.36,121.338,66.345,27.649,4,0
5513,1.317,-0.176,0.338,166.26,76.599,24.17,4,0
5514,1.328,-0.127,0.318,205.688,82.703,26.306,4,0
5515,1.283,-0.001,0.249,269.775,89.539,40.466,4,0
5516,1.264,0.107,0.21,311.768,101.135,57.556,4,0
5517,1.211,0.33,0.157,309.326,123.23,81.299,4,0
5518,1.167,0.424,0.18,278.564,143.738,99.121,4,0
5519,1.103,0.43,0.231,211.609,163.086,122.07,4,0
5520,0.906,0.201,0.382,153.381,148.804,122.925,4,0
5521,0.81,0.057,0.444,128.54,109.314,110.535,4,0
5522,0.672,-0.105,0.488,134.949,65.125,103.943,4,0
5523,0.644,-0.097,0.493,138.123,48.401,106.934,4,0
5524,0.599,-0.045,0.502,116.211,50.781,122.375,4,0
5525,0.476,-0.021,0.573,59.937,79.895,138.611,4,0
5526,0.395,-0.178,0.636,20.508,96.558,132.507,4,0
5527,0.292,-0.401,0.703,30.701,94.055,113.037,4,0
5528,0.048,-0.654,0.818,91.248,77.698,81.665,4,0
5529,-0.027,-0.599,0.842,161.072,57.007,64.697,4,0
5530,-0.047,-0.297,0.909,186.035,54.871,74.646,4,0
5531,-0.06,-0.167,0.941,146.057,71.655,92.712,4,0
5532,-0.089,-0.127,0.996,107.91,80.566,91.736,4,0
5533,-0.093,-0.379,1.101,83.923,87.28,71.899,4,0
5534,-0.082,-0.465,1.122,114.014,86.243,43.579,4,0
5535,-0.023,-0.255,1.127,156.311,85.144,28.015,4,0
5536,0.013,-0.037,1.099,167.114,83.252,32.41,4,0
5537,0.051,0.15,1.069,143.005,78.491,55.847,4,0
5538,0.046,0.288,0.979,90.332,71.228,85.999,4,0
5539,-0.001,0.26,0.955,31.738,58.655,97.9,4,0
5540,-0.072,0.122,0.936,-14.465,52.49,101.44,4,0
5541,-0.098,0.026,0.927,-31.555,52.185,101.318,4,0
