,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Label,Sep
4735,-0.023,0.373,0.323,33.325,111.084,265.137,4,0
4736,-0.685,-0.032,0.439,87.708,93.323,250.732,4,0
4737,-0.921,-0.078,0.552,129.028,112.732,232.239,4,0
4738,-1.337,-0.127,1.09,137.268,185.791,240.906,4,0
4739,-1.674,-0.331,1.384,135.864,221.008,232.422,4,0
4740,-1.818,-0.601,1.533,152.1,220.032,193.665,4,0
4741,-1.662,-0.561,1.68,173.035,182.007,153.625,4,0
4742,-1.402,-0.413,1.617,152.832,133.24,152.588,4,0
4743,-1.114,-0.257,1.458,102.966,92.712,156.86,4,0
4744,-0.574,-0.182,1.113,-7.935,36.011,140.503,4,0
4745,-0.347,-0.278,0.972,-113.464,5.798,93.567,4,0
4746,-0.036,-0.396,0.87,-163.147,8.728,25.635,4,0
4747,0.022,-0.399,0.864,-138.611,15.076,-21.179,4,0
4748,0.07,-0.36,0.899,-91.736,17.517,-39.673,4,0
4749,0.039,-0.067,0.861,-19.409,5.31,-51.392,4,0
4750,0.072,0.094,0.838,29.175,-5.615,-43.213,4,1
4751,0.166,0.354,0.862,37.292,-2.014,-22.705,4,0
4752,0.15,0.426,0.915,17.7,5.859,-7.385,4,0
4753,0.095,0.378,0.959,-29.358,9.521,14.221,4,0
4754,0.024,0.066,1.026,-76.416,-5.371,17.334,4,0
4755,0.025,-0.113,1.075,-99.182,-21.606,1.831,4,0
4756,0.053,-0.306,1.124,-96.741,-31.433,-24.658,4,0
4757,0.08,-0.353,1.128,-81.665,-36.682,-40.771,4,0
4758,0.105,-0.333,1.103,-50.476,-48.462,-62.195,4,0
4759,0.147,-0.193,1.015,-26.001,-59.753,-78.247,4,0
4760,0.192,-0.137,0.978,-3.357,-66.833,-81.421,4,0
